Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PK,PD,PMIDs,,,,,,
PA444645,Ischemia,Disease,PA38,ADRB1,Gene,Vip,associated,,,11704005;12090746;16189366;16210433,,,,,,
PA445019,Myocardial Infarction,Disease,PA38,ADRB1,Gene,Vip,associated,,,12090746;16189366,,,,,,
PA445131,Obesity,Disease,PA38,ADRB1,Gene,Vip,associated,,,12032746;15479221;15685248;15833937;15917856,,,,,,
PA446459,Myocardial Ischemia,Disease,PA38,ADRB1,Gene,Vip,associated,,,11704005;12090746;16189366;16210433,,,,,,
PA447278,Depression,Disease,PA38,ADRB1,Gene,Vip,associated,,,12815745,,,,,,
PA165817016,Kidney Transplantation,Disease,PA26074,NOD2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23175667,,,,,
PA443815,Crohn Disease,Disease,PA26074,NOD2,Gene,VariantAnnotation,associated,,,20362271,,,,,,
PA443314,Alopecia,Disease,PA116,ABCC2,Gene,VariantAnnotation,associated,,PD,18381794,,,,,,
PA443421,Arrhythmias, Cardiac,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,associated,PK,PD,16330681,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA116,ABCC2,Gene,VariantAnnotation,associated,,PD,18381794,,,,,
PA443937,Drug Toxicity,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16330681;23314736;24404132,,,,,
PA444682,Kidney Diseases,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,associated,,PD,17083032;19400747,,,,,,
PA445594,Sarcoma,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,24024892,,,,,
PA446108,Colorectal Neoplasms,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,18981587;22868256,,,,,
PA443425,Arteriosclerosis,Disease,PA139,ACE,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,10880412;12799093;16020596;19319668;8538349;8986921;9661139,,,,,
PA443425,Arteriosclerosis,Disease,PA28469,G6PD,Gene,Vip,associated,,,16439706,,,,,,
PA444516,Hypercholesterolemia,Disease,PA132,CYP7A1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15262185;16103896;21128988,,,,,
PA443815,Crohn Disease,Disease,PA134963132,NUDT15,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25108385,,,,,
PA443815,Crohn Disease,Disease,PA29808,IL1B,Gene,VariantAnnotation,associated,,PD,22960943,,,,,,
PA443815,Crohn Disease,Disease,PA378,NR1I2,Gene,Vip,associated,,,,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA31272,MTR,Gene,VariantAnnotation,associated,,PD,17611986;18322994,,,,,
PA443553,Brain Diseases,Disease,PA31272,MTR,Gene,VariantAnnotation,associated,,PD,17855192,,,,,,
PA445601,Osteosarcoma,Disease,PA31272,MTR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19159907;21605004,,,,,
PA446108,Colorectal Neoplasms,Disease,PA31272,MTR,Gene,VariantAnnotation,associated,,,10498402,,,,,,
PA445058,Neoplasm Metastasis,Disease,PA29024,GSTM3,Gene,VariantAnnotation,associated,,,20577141,,,,,,
PA443899,Diarrhea,Disease,PA418,UPB1,Gene,VariantAnnotation,associated,,PD,23238479,,,,,,
PA445062,Neoplasms,Disease,PA418,UPB1,Gene,VariantAnnotation,associated,,PD,23238479,,,,,,
PA443899,Diarrhea,Disease,PA35844,SLCO1B3,Gene,VariantAnnotation,associated,,PD,21878834,,,,,,
PA445046,Nasopharyngeal Neoplasms,Disease,PA35844,SLCO1B3,Gene,VariantAnnotation,associated,PK,,21995462,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA31236,MTHFD1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,14647408;15797993,,,,,
PA443450,Asthma,Disease,PA36508,THRB,Gene,VariantAnnotation,associated,,PD,22212731,,,,,,
PA447298,venous thromboembolism,Disease,PA31588,NFE2L2,Gene,VariantAnnotation,associated,,PD,21107315,,,,,,
PA443886,Diabetes Mellitus,Disease,PA31699,NPC1L1,Gene,ClinicalAnnotation,associated,,PD,19752398,,,,,,
PA444552,Hypertension,Disease,PA31699,NPC1L1,Gene,ClinicalAnnotation,associated,,PD,19752398,,,,,,
PA446021,Vascular Diseases,Disease,PA31699,NPC1L1,Gene,ClinicalAnnotation,associated,,PD,19752398,,,,,,
PA443512,Urinary Bladder Neoplasms,Disease,PA134871907,TMEM43,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19434073;21047201,,,,,
PA445381,Adenomatous Polyposis Coli,Disease,PA24875,APC,Gene,Annotation,Literature,associated,,,23788249,,,,,
PA443842,Death,Disease,PA311,SLC6A3,Gene,VariantAnnotation,associated,,PD,23340505,,,,,,
PA443842,Death,Disease,PA180,GRK5,Gene,VariantAnnotation,associated,,,18425130,,,,,,
PA447207,Depressive Disorder,Disease,PA180,GRK5,Gene,ClinicalAnnotation,associated,,PD,22907730,,,,,,
PA166119041,drug-induced liver injury,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,22162992,,,
PA443657,Central Nervous System Diseases,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,15622315;24517233,,,
PA443833,Cystitis,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,ClinicalAnnotation,associated,PK,PD,19005482,,,
PA444153,Fatigue,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,15864119,,,
PA444434,Hepatic Veno-Occlusive Disease,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,ClinicalAnnotation,associated,PK,PD,19005482,,,
PA444549,Disorders of Excessive Somnolence,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,24956253,,,
PA445689,Sleep Disorders,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,15864119;23970651,,,
PA446171,Leukemia, Myelogenous, Chronic, BCR-ABL Positive,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,VariantAnnotation,associated,,PD,24293093
PA447278,Depression,Disease,PA123,cytochrome P450, family 2, subfamily B, polypeptide 6,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,22926595,,
PA443319,Alzheimer Disease,Disease,PA33765,PRKCE,Gene,VariantAnnotation,associated,,PD,23374588,,,,,,
PA443899,Diarrhea,Disease,PA33384,PLCB1,Gene,VariantAnnotation,associated,,PD,22664479,,,,,,
PA446863,Hepatitis C, Chronic,Disease,PA198,IL6,Gene,VariantAnnotation,associated,,PD,18458677;19387461,,,,,
PA447278,Depression,Disease,PA198,IL6,Gene,VariantAnnotation,associated,,PD,18458677,,,,,,
PA443309,Alcoholism,Disease,PA134872551,ankyrin repeat and kinase domain containing 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17989061;1969501,,,,,
PA447268,tardive dyskinesia,Disease,PA134872551,ankyrin repeat and kinase domain containing 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17767146;18086475;18180754,,,,,
PA447278,Depression,Disease,PA134872551,ankyrin repeat and kinase domain containing 1,Gene,VariantAnnotation,associated,,,21540761,,,,,,
PA446876,Substance-Related Disorders,Disease,PA26491,CHRNA5,Gene,VariantAnnotation,associated,,PD,20725741,,,,,,
PA445506,Recurrence,Disease,PA24413,ABL1,Gene,VariantAnnotation,associated,PK,PD,22587422,,,,,,
PA445506,Recurrence,Disease,PA55,APOE,Gene,VariantAnnotation,associated,,,23247396,,,,,,
PA165108401,Acute coronary syndrome,Disease,PA120,CRP,Gene,VariantAnnotation,associated,,PD,20538124,,,,,,
PA444418,Gastrointestinal Hemorrhage,Disease,PA29270,HGFAC,Gene,Literature,associated,,,24949630,,,,,,
PA446171,Leukemia, Myelogenous, Chronic, BCR-ABL Positive,Disease,PA134908392,ULK3,Gene,VariantAnnotation,associated,,PD,15073101,,,
PA446171,Leukemia, Myelogenous, Chronic, BCR-ABL Positive,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,11418485;15051775;16501586;16920564;17488658;19005482,,
PA446171,Leukemia, Myelogenous, Chronic, BCR-ABL Positive,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,11418485;16920564,,,
PA446171,Leukemia, Myelogenous, Chronic, BCR-ABL Positive,Disease,PA420,UGT1A1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17611564,,
PA444750,Leukemia,Disease,PA24413,ABL1,Gene,VariantAnnotation,associated,PK,PD,22587422,,,,,,
PA444318,Gout,Disease,PA35056,HLA-B,Gene,VariantAnnotation,associated,,PD,23280169,,,,,,
PA443314,Alopecia,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18381794,,,,,
PA443314,Alopecia,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,18381794,,,,,,
PA445629,Seizures,Disease,PA134960779,GPR98,Gene,Literature,associated,,,24949630,,,,,,
PA445629,Seizures,Disease,PA27093,CYP1A2,Gene,VariantAnnotation,associated,,PD,23601795,,,,,,
PA445629,Seizures,Disease,PA35056,HLA-B,Gene,VariantAnnotation,associated,,PD,18785891;19321411;22013310;22429379;23874514,,,,,,
PA447062,Parkinsonian Disorders,Disease,PA34372,RGS2,Gene,VariantAnnotation,associated,,PD,18347610,,,,,,
PA444442,Hepatitis, Toxic,Disease,PA27535,DUX1,Gene,VariantAnnotation,associated,,PD,21261721,,,,,
PA443997,Ehlers-Danlos Syndrome,Disease,PA26716,COL3A1,Gene,Annotation,Literature,associated,,,23788249,,,,,
PA444985,Multiple Myeloma,Disease,PA30877,MMP2,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA445187,Osteonecrosis,Disease,PA30877,MMP2,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA444985,Multiple Myeloma,Disease,PA36601,TNFRSF11A,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA445187,Osteonecrosis,Disease,PA36601,TNFRSF11A,Gene,VariantAnnotation,associated,,PD,21396799,,,,,,
PA444109,Exanthema,Disease,PA130,CYP3A4,Gene,VariantAnnotation,associated,,PD,18309947,,,,,,
PA444109,Exanthema,Disease,PA131,CYP3A5,Gene,VariantAnnotation,associated,,PD,18309947,,,,,,
PA444109,Exanthema,Disease,PA33308,PIK3CA,Gene,VariantAnnotation,associated,,PD,22158333,,,,,,
PA444109,Exanthema,Disease,PA7360,EGFR,Gene,VariantAnnotation,associated,,PD,22158333,,,,,,
PA445204,Ovarian Neoplasms,Disease,PA29843,CXCR2,Gene,VariantAnnotation,associated,,PD,19010874,,,,,,
PA443309,Alcoholism,Disease,PA24571,ADH1B,Gene,VariantAnnotation,Vip,associated,,,22004471,,,,,
PA443450,Asthma,Disease,PA36362,TBX21,Gene,VariantAnnotation,associated,,PD,15604153,,,,,,
PA153906318,Autism Spectrum Disorder,Disease,PA35,ADRA2A,Gene,VariantAnnotation,associated,,PD,23856854,,,,,,
PA446479,Hypertrophy, Left Ventricular,Disease,PA35,ADRA2A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15614026,,,,
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA35,ADRA2A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23609393,,,,,
PA447196,Anxiety Disorders,Disease,PA29549,HTR1B,Gene,VariantAnnotation,associated,,PD,22717018,,,,,,
PA447278,Depression,Disease,PA29549,HTR1B,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21449676,,,,,
PA443227,Abortion, Spontaneous,Disease,PA27093,CYP1A2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,11755554;15849225,,,,
PA443309,Alcoholism,Disease,PA31942,OPRD1,Gene,VariantAnnotation,associated,,PD,22954510,,,,,,
PA444977,Mucocutaneous Lymph Node Syndrome,Disease,PA29977,ITPKC,Gene,VariantAnnotation,associated,,PD,21987091,,,,,,
PA166123311,catecholaminergic polymorphic ventricular tachycardia,Disease,PA300,RYR2,Gene,Annotation,Literature,associated,,,23788249,,,,,
PA443450,Asthma,Disease,PA291,PTGIR,Gene,VariantAnnotation,associated,,,17496729,,,,,,
PA165108110,Dyslipidaemia,Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,associated,,PD,25379722,,,,,,
PA445425,Prostatic Neoplasms,Disease,PA142670838,TANC1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,24974847,,,,,
PA443450,Asthma,Disease,PA129,cytochrome P450, family 2, subfamily E, polypeptide 1,Gene,VariantAnnotation,associated,PK,,16841220,,,
PA444802,Liver Diseases, Alcoholic,Disease,PA129,cytochrome P450, family 2, subfamily E, polypeptide 1,Gene,VariantAnnotation,associated,PK,,8659683,,
PA445746,Stomatitis,Disease,PA145148868,FASTKD3,Gene,VariantAnnotation,associated,,PD,20647221,,,,,,
PA166119041,drug-induced liver injury,Disease,PA35056,major histocompatibility complex, class I, B,Gene,ClinicalAnnotation,VariantAnnotation,Vip,associated,,PD,19483685,,
PA166123368,schizoaffective disorder,Disease,PA35056,major histocompatibility complex, class I, B,Gene,VariantAnnotation,associated,,PD,2222133,,,,
PA443297,Agranulocytosis,Disease,PA35056,major histocompatibility complex, class I, B,Gene,VariantAnnotation,associated,,PD,2222133;9587740,,,,
PA444281,Glaucoma,Disease,PA35056,major histocompatibility complex, class I, B,Gene,VariantAnnotation,associated,,PD,9109770,,,,
PA444445,Hepatitis C,Disease,PA35056,major histocompatibility complex, class I, B,Gene,ClinicalAnnotation,VariantAnnotation,Vip,associated,,PD,12873589;23360626,,
PA444745,Leprosy,Disease,PA35056,major histocompatibility complex, class I, B,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23604100;24152261,,,
PA446213,HIV Infections,Disease,PA35056,major histocompatibility complex, class I, B,Gene,VariantAnnotation,associated,,PD,11888582,,,,
PA157379134,Myalgia unspecified,Disease,PA27380,DMPK,Gene,VariantAnnotation,associated,,PD,21868014,,,,,,
PA443450,Asthma,Disease,PA287,PTGER2,Gene,VariantAnnotation,associated,,,17496729,,,,,,
PA446198,Arthritis, Psoriatic,Disease,PA245,MTHFR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,11710708;16572443;18322994;18381794;19193698;19827168;20386493;20472929;20514079;20595278;20863444;21931346;22143415;23095111;24624914,,,,
PA446198,Arthritis, Psoriatic,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,20472929,,,,,
PA443536,Bone Diseases, Metabolic,Disease,PA35041,COL1A1,Gene,VariantAnnotation,associated,,PD,11907712,,,,,
PA166123310,loeys-dietz syndrome,Disease,PA31388,MYLK,Gene,Annotation,associated,,,,,,,,,
PA444880,Marfan Syndrome,Disease,PA31388,MYLK,Gene,Annotation,associated,,,,,,,,,
PA162263534,Ototoxicity,Disease,PA134871907,TMEM43,Gene,VariantAnnotation,associated,,PD,19434073,,,,,,
PA443937,Drug Toxicity,Disease,PA134871907,TMEM43,Gene,VariantAnnotation,associated,,PD,21047201,,,,,,
PA445062,Neoplasms,Disease,PA134871907,TMEM43,Gene,ClinicalAnnotation,associated,,PD,19434073;21047201,,,,,,
PA445113,Neutropenia,Disease,PA134871907,TMEM43,Gene,VariantAnnotation,associated,,PD,21047201,,,,,,
PA445601,Osteosarcoma,Disease,PA134871907,TMEM43,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19434073;21047201,,,,,
PA447152,Coronary Stenosis,Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,associated,,PD,17439540,,,,,,
PA447152,Coronary Stenosis,Disease,PA27112,CYP2J2,Gene,Vip,associated,,,,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA34020,PTPRM,Gene,VariantAnnotation,associated,,PD,24583629,,,,,
PA444552,Hypertension,Disease,PA35811,solute carrier family 14 (urea transporter), member 2,Gene,ClinicalAnnotation,associated,,PD,17344938,,,,,
PA444684,Kidney Failure, Chronic,Disease,PA139,ACE,Gene,VariantAnnotation,associated,,PD,19319668,,,,,
PA444684,Kidney Failure, Chronic,Disease,PA27331,CYB5R3,Gene,VariantAnnotation,associated,,PD,11418378,,,,,
PA444937,Mesothelioma,Disease,PA298,ribonucleotide reductase M1,Gene,VariantAnnotation,associated,,PD,22134350,,,,,,
PA445113,Neutropenia,Disease,PA298,ribonucleotide reductase M1,Gene,VariantAnnotation,associated,,PD,17602053,,,,,,
PA445062,Neoplasms,Disease,PA426,solute carrier family 28 (sodium-coupled nucleoside transporter), member 3,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,20665488;21900104;24300978;24361227,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA426,solute carrier family 28 (sodium-coupled nucleoside transporter), member 3,Gene,VariantAnnotation,associated,PK,,24624911,,,,,
PA443796,Coronary Artery Disease,Disease,PA34742,RPL38P1,Gene,ClinicalAnnotation,associated,,PD,20712529,,,,,,
PA446745,Breast Neoplasms, Male,Disease,PA25411,BRCA1,Gene,Vip,associated,,,11896095;12237282,,,,,
PA444977,Mucocutaneous Lymph Node Syndrome,Disease,PA134988974,ADCK4,Gene,VariantAnnotation,associated,,PD,21987091,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA164718673,SPECC1L,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18539621,,,,
PA443450,Asthma,Disease,PA35908,SLC6A12,Gene,VariantAnnotation,associated,,PD,20597903,,,,,,
PA166122649,postanesthesia apnea,Disease,PA25294,BCHE,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,12724618;12881446;1415224;15731589;18075469;21029050;21228368;21637541;22053728;2915989,,,,,
PA443309,Alcoholism,Disease,PA142672368,C8orf49,Gene,VariantAnnotation,associated,,PD,20585342,,,,,,
PA447230,HIV,Disease,PA33920,PSORS1C2,Gene,VariantAnnotation,associated,,PD,21810746,,,,,,
PA447048,Myopathy, Central Core,Disease,PA134865839,SLCO1B1,Gene,ClinicalAnnotation,associated,,PD,17108811;18650507;19833260;21243006,,,,,
PA447054,Stroke,Disease,PA28393,ALDH1L1,Gene,Literature,associated,,,24651765,,,,,,
PA445968,Turner Syndrome,Disease,PA102,CDK4,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23567489,,,,,
PA445062,Neoplasms,Disease,PA27142,death-associated protein kinase 1,Gene,VariantAnnotation,associated,,PD,22293537,,,,,,
PA445062,Neoplasms,Disease,PA166,flavin containing monooxygenase 3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21900104,,,,,
PA152132901,Hereditary Breast/Ovarian Cancer Syndrome,Disease,PA25411,breast cancer 1, early onset,Gene,Annotation,associated,,,,,,,,
PA443685,Uterine Cervical Neoplasms,Disease,PA25411,breast cancer 1, early onset,Gene,Vip,associated,,,12237281,,,,,
PA445204,Ovarian Neoplasms,Disease,PA25411,breast cancer 1, early onset,Gene,Vip,associated,,,10208417;11034065;11896095;12237281;12237282;7545954;7825587;7837387;8460634;8533757;9145676;9333265,,,,,
PA445218,Pancreatic Neoplasms,Disease,PA25411,breast cancer 1, early onset,Gene,Vip,associated,,,12237281;12237282,,,,,
PA445425,Prostatic Neoplasms,Disease,PA25411,breast cancer 1, early onset,Gene,Vip,associated,,,12237281;12237282;9145676,,,,,
PA446004,Uterine Neoplasms,Disease,PA25411,breast cancer 1, early onset,Gene,Vip,associated,,,12237281,,,,,
PA444261,Genital Neoplasms, Female,Disease,PA420,UGT1A1,Gene,VariantAnnotation,associated,,PD,19299905,,,,,
PA443886,Diabetes Mellitus,Disease,PA31564,neuronal differentiation 1,Gene,ClinicalAnnotation,associated,,PD,22296034,,,,,,
PA443890,Diabetes Mellitus, Type 2,Disease,PA31564,neuronal differentiation 1,Gene,VariantAnnotation,associated,,PD,22296034,,,,,
PA165108304,Embolism and thrombosis NOS,Disease,PA156,estrogen receptor 1,Gene,VariantAnnotation,associated,,PD,19082882,,,,,,
PA443434,Arthritis, Rheumatoid,Disease,PA156,estrogen receptor 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21174621,,,,
PA445062,Neoplasms,Disease,PA156,estrogen receptor 1,Gene,ClinicalAnnotation,associated,,PD,21430602;23894347,,,,,,
PA445145,Oligospermia,Disease,PA156,estrogen receptor 1,Gene,VariantAnnotation,associated,,PD,21430602,,,,,,
PA447215,Psychotic Disorders,Disease,PA156,estrogen receptor 1,Gene,VariantAnnotation,associated,,PD,19386276,,,,,,
PA445062,Neoplasms,Disease,PA37178,UDP glucuronosyltransferase 1 family, polypeptide A3,Gene,VariantAnnotation,associated,,,15179405,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37178,UDP glucuronosyltransferase 1 family, polypeptide A3,Gene,VariantAnnotation,associated,,PD,21273624,,,,,
PA445113,Neutropenia,Disease,PA29973,inosine triphosphatase (nucleoside triphosphate pyrophosphatase),Gene,VariantAnnotation,associated,,PD,18685564,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA29973,inosine triphosphatase (nucleoside triphosphate pyrophosphatase),Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,16947783;18685564;19193698;19858780;21395650;22450926;23029095,,,,,
PA446863,Hepatitis C, Chronic,Disease,PA29973,inosine triphosphatase (nucleoside triphosphate pyrophosphatase),Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21246582;21274861;21503919;21628662,,,,
PA445218,Pancreatic Neoplasms,Disease,PA134889143,DCP1B,Gene,VariantAnnotation,associated,,PD,22142827,,,,,,
PA445019,Myocardial Infarction,Disease,PA162399233,platelet endothelial aggregation receptor 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23392654,,,,,
PA445113,Neutropenia,Disease,PA134931098,PDZRN3,Gene,VariantAnnotation,associated,,PD,22664479,,,,,,
PA153906318,Autism Spectrum Disorder,Disease,PA117,catechol-O-methyltransferase,Gene,VariantAnnotation,associated,,PD,23856854,,,,,,
PA165108809,Neonatal Abstinence Syndrome,Disease,PA117,catechol-O-methyltransferase,Gene,VariantAnnotation,associated,,,23632726,,,,,,
